"nativePath","nativeSha256","webCheckoutNativeSha256","nativeLfSha256","webCheckoutNativeLfSha256","matchesNormalized"
"app/src/main/java/com/ironlog/app/data/repository/RecoveryCircuitRepository.kt","CA8860F4AAE32C06F5780436E40570CBE8E35B74DC07BD7F841BB6BC25F597FB","281E5AFBEF29A1269220D240814397F633D9D220B52F6223E24C3BD622918052","CA8860F4AAE32C06F5780436E40570CBE8E35B74DC07BD7F841BB6BC25F597FB","CA8860F4AAE32C06F5780436E40570CBE8E35B74DC07BD7F841BB6BC25F597FB","True"
"app/src/main/java/com/ironlog/app/data/repository/RestoreImpact.kt","F193455D82C53028A0CCDE49910E85476119C22075A57321C5069DA8617E98E5","A43775AC0910368B944E3CA9F41D5D466F36F5AC9139EB5EAB2F2A2BC4E92494","F193455D82C53028A0CCDE49910E85476119C22075A57321C5069DA8617E98E5","F193455D82C53028A0CCDE49910E85476119C22075A57321C5069DA8617E98E5","True"
"app/src/main/java/com/ironlog/app/data/repository/SettingsRepository.kt","CE6A9200C708DA6FCA84420EC3CE4C0AB0A018B442382AF607077334591AAEA2","49B905DC0961B37C4ED3CC9849CEFE24872B183353D8C076F751D8FA26EC8128","CE6A9200C708DA6FCA84420EC3CE4C0AB0A018B442382AF607077334591AAEA2","CE6A9200C708DA6FCA84420EC3CE4C0AB0A018B442382AF607077334591AAEA2","True"
"app/src/main/java/com/ironlog/app/data/repository/StatsProjection.kt","7C5B5E74F252501A2696E62BF65EBD7E6FF49901F7D1FB456E4E5E9D59359226","43167E7342FA8CFCA677DCF4BC4F1144405430F54A9CC4A9C6BF9FD29C0888A2","7C5B5E74F252501A2696E62BF65EBD7E6FF49901F7D1FB456E4E5E9D59359226","7C5B5E74F252501A2696E62BF65EBD7E6FF49901F7D1FB456E4E5E9D59359226","True"
"app/src/main/java/com/ironlog/app/data/repository/StatsRepository.kt","D9BC298831B3EE4B4CD5EC5CCC88477576D5C21452B61851B4EC9E31FE870299","7B71B171853DB74301CA4A23D6AFF0DDBC4BE54DDE849941A22C8503E3D091BF","D9BC298831B3EE4B4CD5EC5CCC88477576D5C21452B61851B4EC9E31FE870299","D9BC298831B3EE4B4CD5EC5CCC88477576D5C21452B61851B4EC9E31FE870299","True"
"app/src/main/java/com/ironlog/app/data/repository/WorkoutRepository.kt","0607D26275E2E69F2D78B740CF335106500A18EC0494FAA57F28FD4B35D47EFB","B4C90641BFA59887E392132B6E6A41EA43F0E0C0352061AAB8D13DF5650A8ED6","0607D26275E2E69F2D78B740CF335106500A18EC0494FAA57F28FD4B35D47EFB","0607D26275E2E69F2D78B740CF335106500A18EC0494FAA57F28FD4B35D47EFB","True"
"app/src/main/java/com/ironlog/app/data/seed/ExerciseSeed.kt","BFD6FF0E03371A745244C22C1472D62E8190C9310D426152FB2C5FD8DB88951B","F3787E8013B1D84800E34AA435F8FBEBA30E009F2528635BB1DAA27EAABC49AC","BFD6FF0E03371A745244C22C1472D62E8190C9310D426152FB2C5FD8DB88951B","BFD6FF0E03371A745244C22C1472D62E8190C9310D426152FB2C5FD8DB88951B","True"
"app/src/main/java/com/ironlog/app/data/seed/ProgramTemplates.kt","90544E6744F96BB80CE4B54B4E35B4D237B4ECB10A72B79872FB74456C1E260A","4A59436B40D6155EA917EBE995BB4210A37093E132F79D3F36F7358D773C3EED","90544E6744F96BB80CE4B54B4E35B4D237B4ECB10A72B79872FB74456C1E260A","90544E6744F96BB80CE4B54B4E35B4D237B4ECB10A72B79872FB74456C1E260A","True"
"app/src/main/java/com/ironlog/app/domain/ai/ExerciseResolutionEngine.kt","EA67ECED2BE6D4875D61EB1C404FDC03A1F314D9FEE26EDAFCFAF4167FACCE9B","8BB8A8458546E73CD4B8294D61BB048297AC6B3CAC8F0BF23D76D4A631FCF27B","EA67ECED2BE6D4875D61EB1C404FDC03A1F314D9FEE26EDAFCFAF4167FACCE9B","EA67ECED2BE6D4875D61EB1C404FDC03A1F314D9FEE26EDAFCFAF4167FACCE9B","True"
"app/src/main/java/com/ironlog/app/domain/ai/SmartPlanStructuringEngine.kt","A21CBFFC454FDB3244930FF88E13BE1965BD8661B17859A49D4F3A659AFF40C6","6F057C914A3C717A17D9AC16E600BE506E42C0BE5C095BD5C0DFD48C7B7D4286","80FF82A66F1C928A8217FFB393AE7CB427FE9114C52931494E2A283044637174","80FF82A66F1C928A8217FFB393AE7CB427FE9114C52931494E2A283044637174","True"
"app/src/main/java/com/ironlog/app/domain/badges/BadgeDefinitions.kt","E4CFBB7BFF698EA9F1050D898662C5118F05738EF7F73212760EEB4732B691F4","EF50910EFD86F3EF54CFB361563D2705034CEB02BF45694F077AEC4DEDEDCB5B","B5494201ACD1FFD41FAC8BD52462D177A3C058797B1D3C879F029C6EE9C286DF","B5494201ACD1FFD41FAC8BD52462D177A3C058797B1D3C879F029C6EE9C286DF","True"
"app/src/main/java/com/ironlog/app/domain/gamification/BadgePresentation.kt","6DB43DBF74BC8670DB542A86BCEA0327D67B1333444325C9849184459F205EDD","53180C0CC7B829FE3C6D09D2A1A1C95F8DF0C286A199C4750FA8DFC9EC9714B8","6DB43DBF74BC8670DB542A86BCEA0327D67B1333444325C9849184459F205EDD","6DB43DBF74BC8670DB542A86BCEA0327D67B1333444325C9849184459F205EDD","True"
"app/src/main/java/com/ironlog/app/domain/gamification/BaselineCalibrationEngine.kt","B208742EBF82A9FC671135BBA11D1761CCBF126B9FCCB0222AAE8A6A07E163FC","51B7CBCCEC689021A62B36197F8268C4DC1155A46245F9B180921F164AEE70E1","B208742EBF82A9FC671135BBA11D1761CCBF126B9FCCB0222AAE8A6A07E163FC","B208742EBF82A9FC671135BBA11D1761CCBF126B9FCCB0222AAE8A6A07E163FC","True"
"app/src/main/java/com/ironlog/app/domain/gamification/CreditedProof.kt","B2671FBCFE72537B7DA1EC13F6EA48FB37159A3CAE8112B2BD2B3CCB01899790","391663084A37E7C9281B293F00B6FC9813F253F4191B9152815A8A579ABA7FCC","B2671FBCFE72537B7DA1EC13F6EA48FB37159A3CAE8112B2BD2B3CCB01899790","B2671FBCFE72537B7DA1EC13F6EA48FB37159A3CAE8112B2BD2B3CCB01899790","True"
"app/src/main/java/com/ironlog/app/domain/gamification/GamificationSummary.kt","109B67BD2182167607C232EA442D36FF3B66ECD5F7213EBE4F42F2E15053B2FA","94F08DF7E263141FFB6ED4FD1AFDC02B29616AD4B2A8A18B280B14B432DC3DF6","109B67BD2182167607C232EA442D36FF3B66ECD5F7213EBE4F42F2E15053B2FA","109B67BD2182167607C232EA442D36FF3B66ECD5F7213EBE4F42F2E15053B2FA","True"
"app/src/main/java/com/ironlog/app/domain/gamification/HistoricalBadgeProof.kt","2F71BF398F8354CAE30B97A40EF80CA7428B2F0F2FDB884646B2104BE0057FA1","04462D7D52159DCF83CDD9CC113B57C15409FBCA18951A9DB75FFA09B99A4E1A","2F71BF398F8354CAE30B97A40EF80CA7428B2F0F2FDB884646B2104BE0057FA1","2F71BF398F8354CAE30B97A40EF80CA7428B2F0F2FDB884646B2104BE0057FA1","True"
"app/src/main/java/com/ironlog/app/domain/gamification/IronLedgerEngine.kt","360C53A91662B2008909E14922755FF2578A38274B8E9167677814D4623B0F82","848B8991FDF55F64A5135CD7781C50C80629637E7362FFEA4010EAC2E3CD64F1","C0DD49214379EDE09FB587FB8D3D6349DB224C445CD1B7907E9F5F890804F3B9","C0DD49214379EDE09FB587FB8D3D6349DB224C445CD1B7907E9F5F890804F3B9","True"
"app/src/main/java/com/ironlog/app/domain/gamification/PlanDayProof.kt","1DC0EC18B08A897542A972D51162EFF10109C22136E9D1194524BB78B8098F70","994DC8D025B879A991FCEAACD5A7926DBDFDE5537A4F6889FFCACC9020FA572A","1DC0EC18B08A897542A972D51162EFF10109C22136E9D1194524BB78B8098F70","1DC0EC18B08A897542A972D51162EFF10109C22136E9D1194524BB78B8098F70","True"
"app/src/main/java/com/ironlog/app/domain/gamification/StatEngine.kt","011014365BE19F4B8F721F6998947A83CDD499360C30553C512FFA9B0A2B3B7C","621D08A5D8826DB32BB606AE27D4FBF976AD0CA95DEC4FDE3457AFB3D12C3CA0","011014365BE19F4B8F721F6998947A83CDD499360C30553C512FFA9B0A2B3B7C","011014365BE19F4B8F721F6998947A83CDD499360C30553C512FFA9B0A2B3B7C","True"
"app/src/main/java/com/ironlog/app/domain/gamification/StreakEngine.kt","FD425CCC0BA551657784C4F23D8319B8C290BFBFE75FC310DF1FF939F6D9B303","02999D9B1EE92C06A097EE6A699B4A0D8D0279FCDE85988801DA9B37D767A35E","FD425CCC0BA551657784C4F23D8319B8C290BFBFE75FC310DF1FF939F6D9B303","FD425CCC0BA551657784C4F23D8319B8C290BFBFE75FC310DF1FF939F6D9B303","True"
"app/src/main/java/com/ironlog/app/domain/gamification/XpEngine.kt","5B849F4FCDA6276A41497FA1E6C08FE4DC884574A75B509B6292FAA2CA6103D6","D5DB9EE78ACBBEE7FC5BE001E23E830502F81236D25032271DFC9E651793E5A2","5B849F4FCDA6276A41497FA1E6C08FE4DC884574A75B509B6292FAA2CA6103D6","5B849F4FCDA6276A41497FA1E6C08FE4DC884574A75B509B6292FAA2CA6103D6","True"
"app/src/main/java/com/ironlog/app/domain/intelligence/AicoreNanoRuntime.kt","C7AB97A658FBCB3FD22EEB75AB1B5A4E0BC4D6081AA4DC6BAE7080F3F9530005","FE14EC1CF6585AC9F8FF6C63463E7C910E3358005E14046B1061CE0BD0A76301","C7AB97A658FBCB3FD22EEB75AB1B5A4E0BC4D6081AA4DC6BAE7080F3F9530005","C7AB97A658FBCB3FD22EEB75AB1B5A4E0BC4D6081AA4DC6BAE7080F3F9530005","True"
